image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio,orig_image_width,orig_image_height,square_size,pad_left,pad_top,pad_right,pad_bottom,is_valid_squared
D:\project_root\data\processed\images\all\img_01_425005700_00309.jpg,2048,2048,6_siban,6,793,525,1400,1326,voc_xml,True,img_01_425005700_00309.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00309.xml,607,801,607,486207,2048000,0.23740576171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00310.jpg,2048,2048,6_siban,6,837,525,1429,1378,voc_xml,True,img_01_425005700_00310.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00310.xml,592,853,592,504976,2048000,0.2465703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00312.jpg,2048,2048,6_siban,6,870,525,1424,1355,voc_xml,True,img_01_425005700_00312.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00312.xml,554,830,554,459820,2048000,0.224521484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00313.jpg,2048,2048,6_siban,6,777,587,1354,1402,voc_xml,True,img_01_425005700_00313.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00313.xml,577,815,577,470255,2048000,0.22961669921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00314.jpg,2048,2048,6_siban,6,753,572,1425,1399,voc_xml,True,img_01_425005700_00314.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00314.xml,672,827,672,555744,2048000,0.271359375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00317.jpg,2048,2048,6_siban,6,739,571,1392,1438,voc_xml,True,img_01_425005700_00317.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00317.xml,653,867,653,566151,2048000,0.27644091796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00320.jpg,2048,2048,6_siban,6,792,576,1417,1333,voc_xml,True,img_01_425005700_00320.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00320.xml,625,757,625,473125,2048000,0.23101806640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00321.jpg,2048,2048,6_siban,6,778,525,1376,1460,voc_xml,True,img_01_425005700_00321.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00321.xml,598,935,598,559130,2048000,0.2730126953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00322.jpg,2048,2048,6_siban,6,824,525,1477,1380,voc_xml,True,img_01_425005700_00322.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00322.xml,653,855,653,558315,2048000,0.27261474609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00325.jpg,2048,2048,6_siban,6,892,613,1425,1382,voc_xml,True,img_01_425005700_00325.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00325.xml,533,769,533,409877,2048000,0.20013525390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00326.jpg,2048,2048,6_siban,6,874,618,1415,1431,voc_xml,True,img_01_425005700_00326.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00326.xml,541,813,541,439833,2048000,0.21476220703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00327.jpg,2048,2048,6_siban,6,785,590,1512,1445,voc_xml,True,img_01_425005700_00327.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00327.xml,727,855,727,621585,2048000,0.30350830078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00328.jpg,2048,2048,6_siban,6,867,576,1492,1463,voc_xml,True,img_01_425005700_00328.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00328.xml,625,887,625,554375,2048000,0.27069091796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00333.jpg,2048,2048,6_siban,6,798,525,1513,1461,voc_xml,True,img_01_425005700_00333.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00333.xml,715,936,715,669240,2048000,0.32677734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00335.jpg,2048,2048,6_siban,6,838,558,1446,1397,voc_xml,True,img_01_425005700_00335.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00335.xml,608,839,608,510112,2048000,0.249078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00336.jpg,2048,2048,6_siban,6,762,525,1403,1334,voc_xml,True,img_01_425005700_00336.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00336.xml,641,809,641,518569,2048000,0.25320751953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00337.jpg,2048,2048,6_siban,6,813,600,1407,1451,voc_xml,True,img_01_425005700_00337.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00337.xml,594,851,594,505494,2048000,0.2468232421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00342.jpg,2048,2048,6_siban,6,867,589,1353,1233,voc_xml,True,img_01_425005700_00342.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00342.xml,486,644,486,312984,2048000,0.15282421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00343.jpg,2048,2048,6_siban,6,830,579,1399,1390,voc_xml,True,img_01_425005700_00343.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00343.xml,569,811,569,461459,2048000,0.22532177734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00354.jpg,2048,2048,6_siban,6,899,651,1425,1345,voc_xml,True,img_01_425005700_00354.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00354.xml,526,694,526,365044,2048000,0.178244140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00362.jpg,2048,2048,6_siban,6,951,574,1430,1335,voc_xml,True,img_01_425005700_00362.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00362.xml,479,761,479,364519,2048000,0.17798779296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00371.jpg,2048,2048,6_siban,6,985,584,1410,1254,voc_xml,True,img_01_425005700_00371.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00371.xml,425,670,425,284750,2048000,0.1390380859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00375.jpg,2048,2048,6_siban,6,784,600,1394,1251,voc_xml,True,img_01_425005700_00375.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00375.xml,610,651,610,397110,2048000,0.1939013671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00377.jpg,2048,2048,6_siban,6,848,584,1412,1286,voc_xml,True,img_01_425005700_00377.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00377.xml,564,702,564,395928,2048000,0.19332421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00378.jpg,2048,2048,6_siban,6,879,579,1415,1200,voc_xml,True,img_01_425005700_00378.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00378.xml,536,621,536,332856,2048000,0.16252734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00379.jpg,2048,2048,6_siban,6,894,561,1341,1000,voc_xml,True,img_01_425005700_00379.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00379.xml,447,439,439,196233,2048000,0.09581689453125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00381.jpg,2048,2048,6_siban,6,908,604,1276,1476,voc_xml,True,img_01_425005700_00381.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00381.xml,368,872,368,320896,2048000,0.1566875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00384.jpg,2048,2048,6_siban,6,787,579,1285,1412,voc_xml,True,img_01_425005700_00384.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00384.xml,498,833,498,414834,2048000,0.2025556640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00395.jpg,2048,2048,6_siban,6,826,597,1354,1418,voc_xml,True,img_01_425005700_00395.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00395.xml,528,821,528,433488,2048000,0.2116640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00396.jpg,2048,2048,6_siban,6,784,525,1343,1442,voc_xml,True,img_01_425005700_00396.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00396.xml,559,917,559,512603,2048000,0.25029443359375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00398.jpg,2048,2048,6_siban,6,800,540,1423,1451,voc_xml,True,img_01_425005700_00398.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00398.xml,623,911,623,567553,2048000,0.27712548828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00400.jpg,2048,2048,6_siban,6,782,549,1441,1451,voc_xml,True,img_01_425005700_00400.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00400.xml,659,902,659,594418,2048000,0.2902431640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00403.jpg,2048,2048,6_siban,6,785,556,1377,1433,voc_xml,True,img_01_425005700_00403.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00403.xml,592,877,592,519184,2048000,0.2535078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00404.jpg,2048,2048,6_siban,6,818,571,1413,1520,voc_xml,True,img_01_425005700_00404.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00404.xml,595,949,595,564655,2048000,0.27571044921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00406.jpg,2048,2048,6_siban,6,840,554,1394,1307,voc_xml,True,img_01_425005700_00406.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00406.xml,554,753,554,417162,2048000,0.2036923828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00409.jpg,2048,2048,6_siban,6,762,525,1354,1312,voc_xml,True,img_01_425005700_00409.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00409.xml,592,787,592,465904,2048000,0.2274921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00410.jpg,2048,2048,6_siban,6,820,543,1451,1271,voc_xml,True,img_01_425005700_00410.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00410.xml,631,728,631,459368,2048000,0.22430078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00419.jpg,2048,2048,6_siban,6,849,607,1384,1441,voc_xml,True,img_01_425005700_00419.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00419.xml,535,834,535,446190,2048000,0.2178662109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00421.jpg,2048,2048,6_siban,6,869,592,1641,1389,voc_xml,True,img_01_425005700_00421.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00421.xml,772,797,772,615284,2048000,0.300431640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00440.jpg,2048,2048,6_siban,6,822,579,1326,1313,voc_xml,True,img_01_425005700_00440.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00440.xml,504,734,504,369936,2048000,0.1806328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00441.jpg,2048,2048,6_siban,6,866,617,1364,1382,voc_xml,True,img_01_425005700_00441.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00441.xml,498,765,498,380970,2048000,0.1860205078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00442.jpg,2048,2048,6_siban,6,810,640,1405,1343,voc_xml,True,img_01_425005700_00442.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00442.xml,595,703,595,418285,2048000,0.20424072265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00444.jpg,2048,2048,6_siban,6,846,589,1438,1358,voc_xml,True,img_01_425005700_00444.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00444.xml,592,769,592,455248,2048000,0.2222890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00446.jpg,2048,2048,6_siban,6,881,590,1415,1415,voc_xml,True,img_01_425005700_00446.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00446.xml,534,825,534,440550,2048000,0.2151123046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00447.jpg,2048,2048,6_siban,6,830,608,1362,1431,voc_xml,True,img_01_425005700_00447.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00447.xml,532,823,532,437836,2048000,0.213787109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00451.jpg,2048,2048,6_siban,6,854,600,1403,1287,voc_xml,True,img_01_425005700_00451.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00451.xml,549,687,549,377163,2048000,0.18416162109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00453.jpg,2048,2048,6_siban,6,730,618,1517,1422,voc_xml,True,img_01_425005700_00453.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00453.xml,787,804,787,632748,2048000,0.308958984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00463.jpg,2048,2048,6_siban,6,820,551,1256,1372,voc_xml,True,img_01_425005700_00463.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00463.xml,436,821,436,357956,2048000,0.174783203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00464.jpg,2048,2048,6_siban,6,805,590,1243,1443,voc_xml,True,img_01_425005700_00464.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00464.xml,438,853,438,373614,2048000,0.1824287109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00465.jpg,2048,2048,6_siban,6,814,565,1216,1379,voc_xml,True,img_01_425005700_00465.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00465.xml,402,814,402,327228,2048000,0.159779296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00466.jpg,2048,2048,6_siban,6,787,558,1317,1304,voc_xml,True,img_01_425005700_00466.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00466.xml,530,746,530,395380,2048000,0.193056640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00467.jpg,2048,2048,6_siban,6,802,599,1310,1489,voc_xml,True,img_01_425005700_00467.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00467.xml,508,890,508,452120,2048000,0.22076171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00468.jpg,2048,2048,6_siban,6,792,533,1258,1474,voc_xml,True,img_01_425005700_00468.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00468.xml,466,941,466,438506,2048000,0.2141142578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00469.jpg,2048,2048,6_siban,6,805,740,1172,1502,voc_xml,True,img_01_425005700_00469.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00469.xml,367,762,367,279654,2048000,0.1365498046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00470.jpg,2048,2048,6_siban,6,800,566,1174,1251,voc_xml,True,img_01_425005700_00470.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00470.xml,374,685,374,256190,2048000,0.1250927734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00471.jpg,2048,2048,6_siban,6,792,538,1230,1222,voc_xml,True,img_01_425005700_00471.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00471.xml,438,684,438,299592,2048000,0.14628515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00476.jpg,2048,2048,6_siban,6,762,830,1159,1448,voc_xml,True,img_01_425005700_00476.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00476.xml,397,618,397,245346,2048000,0.1197978515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00485.jpg,2048,2048,6_siban,6,830,540,1272,1307,voc_xml,True,img_01_425005700_00485.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00485.xml,442,767,442,339014,2048000,0.1655341796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00487.jpg,2048,2048,6_siban,6,815,577,1308,1445,voc_xml,True,img_01_425005700_00487.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00487.xml,493,868,493,427924,2048000,0.208947265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00490.jpg,2048,2048,6_siban,6,777,525,1195,1346,voc_xml,True,img_01_425005700_00490.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00490.xml,418,821,418,343178,2048000,0.1675673828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00497.jpg,2048,2048,6_siban,6,818,543,1248,1415,voc_xml,True,img_01_425005700_00497.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00497.xml,430,872,430,374960,2048000,0.1830859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00500.jpg,2048,2048,6_siban,6,807,753,1108,1297,voc_xml,True,img_01_425005700_00500.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00500.xml,301,544,301,163744,2048000,0.079953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00501.jpg,2048,2048,6_siban,6,851,566,1252,1524,voc_xml,True,img_01_425005700_00501.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00501.xml,401,958,401,384158,2048000,0.1875771484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00503.jpg,2048,2048,6_siban,6,826,553,1256,1369,voc_xml,True,img_01_425005700_00503.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00503.xml,430,816,430,350880,2048000,0.171328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_01_425005700_00506.jpg,2048,2048,6_siban,6,871,574,1277,1376,voc_xml,True,img_01_425005700_00506.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00506.xml,406,802,406,325612,2048000,0.158990234375,2048,1000,2048,0,524,0,524,True
