image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file
D:\project_root\data\raw\archive\6\img_01_425005700_00409.jpg,2048,1000,6_siban,7,762,1,1354,788,voc_xml,True,img_01_425005700_00409.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00409.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00410.jpg,2048,1000,6_siban,7,820,19,1451,747,voc_xml,True,img_01_425005700_00410.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00410.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00419.jpg,2048,1000,6_siban,7,849,83,1384,917,voc_xml,True,img_01_425005700_00419.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00419.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00421.jpg,2048,1000,6_siban,7,869,68,1641,865,voc_xml,True,img_01_425005700_00421.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00421.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00440.jpg,2048,1000,6_siban,7,822,55,1326,789,voc_xml,True,img_01_425005700_00440.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00440.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00441.jpg,2048,1000,6_siban,7,866,93,1364,858,voc_xml,True,img_01_425005700_00441.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00441.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00442.jpg,2048,1000,6_siban,7,810,116,1405,819,voc_xml,True,img_01_425005700_00442.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00442.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00444.jpg,2048,1000,6_siban,7,846,65,1438,834,voc_xml,True,img_01_425005700_00444.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00444.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00446.jpg,2048,1000,6_siban,7,881,66,1415,891,voc_xml,True,img_01_425005700_00446.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00446.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00447.jpg,2048,1000,6_siban,7,830,84,1362,907,voc_xml,True,img_01_425005700_00447.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00447.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00451.jpg,2048,1000,6_siban,7,854,76,1403,763,voc_xml,True,img_01_425005700_00451.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00451.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00453.jpg,2048,1000,6_siban,7,730,94,1517,898,voc_xml,True,img_01_425005700_00453.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00453.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00463.jpg,2048,1000,6_siban,7,820,27,1256,848,voc_xml,True,img_01_425005700_00463.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00463.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00464.jpg,2048,1000,6_siban,7,805,66,1243,919,voc_xml,True,img_01_425005700_00464.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00464.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00465.jpg,2048,1000,6_siban,7,814,41,1216,855,voc_xml,True,img_01_425005700_00465.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00465.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00466.jpg,2048,1000,6_siban,7,787,34,1317,780,voc_xml,True,img_01_425005700_00466.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00466.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00467.jpg,2048,1000,6_siban,7,802,75,1310,965,voc_xml,True,img_01_425005700_00467.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00467.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00468.jpg,2048,1000,6_siban,7,792,9,1258,950,voc_xml,True,img_01_425005700_00468.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00468.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00469.jpg,2048,1000,6_siban,7,805,216,1172,978,voc_xml,True,img_01_425005700_00469.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00469.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00470.jpg,2048,1000,6_siban,7,800,42,1174,727,voc_xml,True,img_01_425005700_00470.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00470.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00471.jpg,2048,1000,6_siban,7,792,14,1230,698,voc_xml,True,img_01_425005700_00471.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00471.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00476.jpg,2048,1000,6_siban,7,762,306,1159,924,voc_xml,True,img_01_425005700_00476.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00476.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00485.jpg,2048,1000,6_siban,7,830,16,1272,783,voc_xml,True,img_01_425005700_00485.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00485.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00487.jpg,2048,1000,6_siban,7,815,53,1308,921,voc_xml,True,img_01_425005700_00487.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00487.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00490.jpg,2048,1000,6_siban,7,777,1,1195,822,voc_xml,True,img_01_425005700_00490.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00490.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00497.jpg,2048,1000,6_siban,7,818,19,1248,891,voc_xml,True,img_01_425005700_00497.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00497.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00500.jpg,2048,1000,6_siban,7,807,229,1108,773,voc_xml,True,img_01_425005700_00500.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00500.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00501.jpg,2048,1000,6_siban,7,851,42,1252,1000,voc_xml,True,img_01_425005700_00501.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00501.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00503.jpg,2048,1000,6_siban,7,826,29,1256,845,voc_xml,True,img_01_425005700_00503.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00503.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00506.jpg,2048,1000,6_siban,7,871,50,1277,852,voc_xml,True,img_01_425005700_00506.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00506.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00555.jpg,2048,1000,6_siban,7,846,98,1217,939,voc_xml,True,img_01_425005700_00555.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00555.xml
D:\project_root\data\raw\archive\6\img_01_425005700_00565.jpg,2048,1000,6_siban,7,890,50,1341,781,voc_xml,True,img_01_425005700_00565.jpg,D:\project_root\data\raw\archive\lable\img_01_425005700_00565.xml
D:\project_root\data\raw\archive\3\img_01_425006100_00947.jpg,2048,1000,3_yueyawan,4,497,606,704,1000,voc_xml,True,img_01_425006100_00947.jpg,D:\project_root\data\raw\archive\lable\img_01_425006100_00947.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00175.jpg,2048,1000,4_shuiban,5,1299,305,1699,662,voc_xml,True,img_01_425006200_00175.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00175.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00373.jpg,2048,1000,4_shuiban,5,1270,771,1579,1000,voc_xml,True,img_01_425006200_00373.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00373.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00448.jpg,2048,1000,4_shuiban,5,1346,434,1562,683,voc_xml,True,img_01_425006200_00448.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00448.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00448.jpg,2048,1000,4_shuiban,5,1340,427,1540,693,voc_xml,True,img_01_425006200_00448.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00448.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00530.jpg,2048,1000,4_shuiban,5,1213,598,1518,950,voc_xml,True,img_01_425006200_00530.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00530.xml
D:\project_root\data\raw\archive\4\img_01_425006200_00929.jpg,2048,1000,4_shuiban,5,1189,434,1548,893,voc_xml,True,img_01_425006200_00929.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_00929.xml
D:\project_root\data\raw\archive\3\img_01_425006200_01173.jpg,2048,1000,3_yueyawan,4,475,219,783,822,voc_xml,True,img_01_425006200_01173.jpg,D:\project_root\data\raw\archive\lable\img_01_425006200_01173.xml
D:\project_root\data\raw\archive\3\img_01_425006400_00001.jpg,2048,1000,3_yueyawan,4,562,704,824,1000,voc_xml,True,img_01_425006400_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425006400_00001.xml
D:\project_root\data\raw\archive\3\img_01_425006600_00001.jpg,2048,1000,3_yueyawan,4,612,732,820,1000,voc_xml,True,img_01_425006600_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00001.xml
D:\project_root\data\raw\archive\4\img_01_425006600_00376.jpg,2048,1000,4_shuiban,5,1053,498,1452,1000,voc_xml,True,img_01_425006600_00376.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00376.xml
D:\project_root\data\raw\archive\4\img_01_425006600_00498.jpg,2048,1000,4_shuiban,5,1163,1,1553,337,voc_xml,True,img_01_425006600_00498.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00498.xml
D:\project_root\data\raw\archive\4\img_01_425006600_00499.jpg,2048,1000,4_shuiban,5,1097,857,1249,1000,voc_xml,True,img_01_425006600_00499.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00499.xml
D:\project_root\data\raw\archive\4\img_01_425006600_00599.jpg,2048,1000,4_shuiban,5,1181,1,1613,376,voc_xml,True,img_01_425006600_00599.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00599.xml
D:\project_root\data\raw\archive\4\img_01_425006600_00905.jpg,2048,1000,4_shuiban,5,1328,253,1666,630,voc_xml,True,img_01_425006600_00905.jpg,D:\project_root\data\raw\archive\lable\img_01_425006600_00905.xml
D:\project_root\data\raw\archive\4\img_01_425006800_00261.jpg,2048,1000,4_shuiban,5,1177,11,1564,371,voc_xml,True,img_01_425006800_00261.jpg,D:\project_root\data\raw\archive\lable\img_01_425006800_00261.xml
D:\project_root\data\raw\archive\4\img_01_425006800_00262.jpg,2048,1000,4_shuiban,5,1110,834,1282,1000,voc_xml,True,img_01_425006800_00262.jpg,D:\project_root\data\raw\archive\lable\img_01_425006800_00262.xml
D:\project_root\data\raw\archive\3\img_01_425007500_00001.jpg,2048,1000,3_yueyawan,4,703,644,939,1000,voc_xml,True,img_01_425007500_00001.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_00001.xml
D:\project_root\data\raw\archive\4\img_01_425007500_00003.jpg,2048,1000,4_shuiban,5,1817,273,1941,433,voc_xml,True,img_01_425007500_00003.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_00003.xml
D:\project_root\data\raw\archive\4\img_01_425007500_01234.jpg,2048,1000,4_shuiban,5,999,752,1284,1000,voc_xml,True,img_01_425007500_01234.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_01234.xml
D:\project_root\data\raw\archive\3\img_01_425007500_01452.jpg,2048,1000,3_yueyawan,4,678,1,892,209,voc_xml,True,img_01_425007500_01452.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_01452.xml
D:\project_root\data\raw\archive\3\img_01_425007500_01453.jpg,2048,1000,3_yueyawan,4,735,665,970,1000,voc_xml,True,img_01_425007500_01453.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_01453.xml
D:\project_root\data\raw\archive\3\img_01_425007500_01453.jpg,2048,1000,2_hanfeng,3,1058,927,2048,990,voc_xml,True,img_01_425007500_01453.jpg,D:\project_root\data\raw\archive\lable\img_01_425007500_01453.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00126.jpg,2048,1000,4_shuiban,5,1226,826,1485,996,voc_xml,True,img_01_425007600_00126.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00126.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00286.jpg,2048,1000,4_shuiban,5,1231,66,1613,455,voc_xml,True,img_01_425007600_00286.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00286.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00459.jpg,2048,1000,4_shuiban,5,1343,3,1558,168,voc_xml,True,img_01_425007600_00459.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00459.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00459.jpg,2048,1000,4_shuiban,5,1651,73,1891,495,voc_xml,True,img_01_425007600_00459.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00459.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00532.jpg,2048,1000,4_shuiban,5,1125,591,1591,1000,voc_xml,True,img_01_425007600_00532.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00532.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00532.jpg,2048,1000,6_siban,7,1238,67,1613,640,voc_xml,True,img_01_425007600_00532.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00532.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00599.jpg,2048,1000,4_shuiban,5,1277,42,1653,376,voc_xml,True,img_01_425007600_00599.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00599.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00599.jpg,2048,1000,6_siban,7,1334,405,1827,957,voc_xml,True,img_01_425007600_00599.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00599.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00673.jpg,2048,1000,4_shuiban,5,1290,1,1618,293,voc_xml,True,img_01_425007600_00673.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00673.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00673.jpg,2048,1000,6_siban,7,1307,362,1843,952,voc_xml,True,img_01_425007600_00673.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00673.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00674.jpg,2048,1000,4_shuiban,5,1243,858,1455,1000,voc_xml,True,img_01_425007600_00674.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00674.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00674.jpg,2048,1000,6_siban,7,1189,55,1859,795,voc_xml,True,img_01_425007600_00674.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00674.xml
D:\project_root\data\raw\archive\4\img_01_425007600_00854.jpg,2048,1000,4_shuiban,5,1208,117,1600,552,voc_xml,True,img_01_425007600_00854.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_00854.xml
D:\project_root\data\raw\archive\3\img_01_425007600_01072.jpg,2048,1000,2_hanfeng,3,897,176,2048,234,voc_xml,True,img_01_425007600_01072.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_01072.xml
D:\project_root\data\raw\archive\3\img_01_425007600_01072.jpg,2048,1000,3_yueyawan,4,695,1,977,447,voc_xml,True,img_01_425007600_01072.jpg,D:\project_root\data\raw\archive\lable\img_01_425007600_01072.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00002.jpg,2048,1000,4_shuiban,5,1177,583,1574,1000,voc_xml,True,img_01_425008000_00002.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00002.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00037.jpg,2048,1000,4_shuiban,5,1231,3,1558,317,voc_xml,True,img_01_425008000_00037.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00037.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00037.jpg,2048,1000,6_siban,7,1308,387,1623,978,voc_xml,True,img_01_425008000_00037.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00037.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00071.jpg,2048,1000,4_shuiban,5,1272,1,1610,214,voc_xml,True,img_01_425008000_00071.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00071.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00071.jpg,2048,1000,6_siban,7,1329,290,1648,959,voc_xml,True,img_01_425008000_00071.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00071.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00104.jpg,2048,1000,4_shuiban,5,1158,389,1531,880,voc_xml,True,img_01_425008000_00104.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00104.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00140.jpg,2048,1000,4_shuiban,5,1228,1,1605,262,voc_xml,True,img_01_425008000_00140.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00140.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00175.jpg,2048,1000,4_shuiban,5,1051,248,1633,753,voc_xml,True,img_01_425008000_00175.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00175.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00211.jpg,2048,1000,4_shuiban,5,1302,178,1607,539,voc_xml,True,img_01_425008000_00211.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00211.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00252.jpg,2048,1000,4_shuiban,5,1143,181,1666,621,voc_xml,True,img_01_425008000_00252.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00252.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00281.jpg,2048,1000,4_shuiban,5,1236,1,1630,273,voc_xml,True,img_01_425008000_00281.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00281.xml
D:\project_root\data\raw\archive\4\img_01_425008000_00572.jpg,2048,1000,4_shuiban,5,1194,4,1546,332,voc_xml,True,img_01_425008000_00572.jpg,D:\project_root\data\raw\archive\lable\img_01_425008000_00572.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00104.jpg,2048,1000,4_shuiban,5,1212,245,1622,699,voc_xml,True,img_01_425008500_00104.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00104.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00183.jpg,2048,1000,4_shuiban,5,1162,47,1620,542,voc_xml,True,img_01_425008500_00183.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00183.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00260.jpg,2048,1000,4_shuiban,5,1205,265,1602,742,voc_xml,True,img_01_425008500_00260.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00260.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00338.jpg,2048,1000,4_shuiban,5,1372,6,1640,125,voc_xml,True,img_01_425008500_00338.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00338.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00338.jpg,2048,1000,6_siban,7,1170,192,1638,938,voc_xml,True,img_01_425008500_00338.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00338.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00339.jpg,2048,1000,4_shuiban,5,1143,586,1526,1000,voc_xml,True,img_01_425008500_00339.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00339.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00410.jpg,2048,1000,4_shuiban,5,1190,422,1638,865,voc_xml,True,img_01_425008500_00410.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00410.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00476.jpg,2048,1000,4_shuiban,5,1249,498,1577,789,voc_xml,True,img_01_425008500_00476.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00476.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00532.jpg,2048,1000,4_shuiban,5,1123,611,1551,996,voc_xml,True,img_01_425008500_00532.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00532.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00584.jpg,2048,1000,4_shuiban,5,1279,1,1546,177,voc_xml,True,img_01_425008500_00584.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00584.xml
D:\project_root\data\raw\archive\4\img_01_425008500_00585.jpg,2048,1000,4_shuiban,5,1238,822,1481,1000,voc_xml,True,img_01_425008500_00585.jpg,D:\project_root\data\raw\archive\lable\img_01_425008500_00585.xml
